Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
144282,0,0.3482,55,0,0.4607,3410.45,13,1,3,0,2.0
144283,0,0.2236,40,0,0.6175,4854.98,5,0,0,0,2.0
144284,0,0.1617,49,0,0.0635,3505.93,11,1,2,0,0.0
144285,0,0.1259,19,0,0.5826,1807.97,5,0,1,0,0.0
144286,0,0.2796,28,1,0.1645,6070.44,6,0,0,0,2.0
144287,0,0.2592,51,0,0.7185,4848.68,7,0,0,0,2.0
144288,0,0.5093,69,0,0.2298,6460.27,9,0,1,1,0.0
144289,0,0.3344,78,0,0.0525,8022.93,8,0,0,0,0.0
144290,0,0.2744,77,0,0.2177,2883.58,6,0,1,0,0.0
144291,0,0.3568,64,0,0.0178,1152.27,4,0,0,1,0.0
144292,1,0.4225,79,1,0.1901,928.15,4,0,1,0,0.0
144293,0,0.1459,51,0,0.1119,3624.51,9,1,3,0,3.0
144294,0,0.3671,24,2,0.0326,7569.81,6,0,0,0,0.0
144295,0,0.1408,27,1,0.1691,2201.73,8,1,1,0,0.0
144296,0,0.324,42,1,0.3439,8042.66,8,0,0,1,1.0
144297,1,0.294,19,0,0.6973,959.42,13,0,0,0,1.0
144298,0,0.0141,66,0,3.0,,7,0,2,0,
144299,1,0.1605,47,1,0.1033,450.18,8,1,0,0,2.0
144300,0,0.3317,34,2,0.2783,1779.34,10,0,1,0,0.0
144301,0,0.4013,46,0,0.3207,2789.6,6,0,3,1,0.0
144302,0,0.0777,35,0,0.2588,1939.62,12,0,0,0,0.0
144303,1,0.5835,63,0,0.9611,2403.78,8,0,1,0,1.0
144304,0,0.2607,77,0,1.2584,,7,0,0,0,1.0
144305,0,0.2704,52,0,0.4775,6267.57,7,1,0,0,0.0
144306,0,0.7623,34,0,0.3477,2309.34,11,0,1,1,0.0
144307,0,0.3829,73,0,0.7833,9199.75,7,0,2,0,2.0
144308,0,0.2982,64,0,0.1872,1546.66,8,0,1,0,0.0
144309,0,0.0904,39,0,2.2654,,5,0,2,1,0.0
144310,0,0.1453,68,0,0.1809,7147.81,5,0,0,0,1.0
144311,0,0.1733,42,1,0.4069,689.25,4,0,0,0,1.0
144312,0,0.0675,37,0,0.4917,,7,0,0,0,1.0
144313,1,0.5175,33,0,0.2484,1167.33,10,2,0,0,1.0
144314,0,0.3092,42,1,0.2738,1586.97,9,0,1,0,0.0
144315,0,0.0398,32,0,0.4286,1252.76,3,0,0,0,2.0
144316,0,0.207,54,0,0.0954,1463.54,7,0,2,0,0.0
144317,0,0.2945,32,0,2.1868,1890.3,8,0,0,0,1.0
144318,0,0.358,74,0,0.2883,2347.8,4,0,2,0,0.0
144319,0,0.2079,32,0,0.0854,,7,0,1,0,0.0
144320,0,0.8284,73,1,0.3713,3465.83,8,0,1,0,0.0
144321,1,0.1029,35,0,3.0,,7,0,2,0,0.0
144322,0,0.3079,54,0,0.1546,3911.74,7,0,0,0,0.0
144323,0,0.1592,18,0,0.4338,,5,0,0,0,
144324,0,0.2966,50,2,0.2703,3812.17,8,0,1,0,1.0
144325,0,0.1139,20,1,0.5146,,8,0,4,0,1.0
144326,0,0.0348,66,0,1.1744,3462.64,8,0,1,0,1.0
144327,0,0.5957,39,1,1.4086,2174.59,11,0,0,0,1.0
144328,1,0.5773,71,2,0.0842,2476.11,7,0,1,0,1.0
144329,0,0.5671,38,0,0.7047,6190.19,5,0,2,0,1.0
144330,0,0.1663,63,0,0.2131,,2,0,3,0,0.0
144331,0,0.1128,58,0,0.1503,,11,0,0,1,0.0
144332,1,0.1592,44,0,0.2965,1505.33,12,0,1,0,0.0
144333,0,0.4595,21,0,0.2173,5435.29,4,0,2,0,1.0
144334,0,0.3182,68,1,0.2345,,9,0,2,0,0.0
144335,0,0.3685,52,0,0.1583,4428.25,13,0,1,0,0.0
144336,1,0.2916,18,0,0.068,1467.09,8,0,1,0,1.0
144337,0,0.4055,21,0,0.3266,3886.7,9,0,2,0,0.0
144338,0,0.141,72,0,0.9328,2551.3,10,0,0,0,1.0
144339,0,0.2314,41,2,0.0923,,4,0,1,0,1.0
144340,0,0.1691,63,0,0.1807,,3,0,1,0,0.0
144341,0,0.2176,46,1,0.6976,,10,0,0,0,0.0
144342,0,0.1204,39,0,0.0711,2660.44,8,0,2,0,0.0
144343,0,0.3376,40,1,0.9129,5858.94,4,1,2,0,0.0
144344,0,0.1764,38,0,0.3594,24660.92,11,0,0,0,0.0
144345,0,0.0783,31,0,0.0563,2041.33,7,0,2,0,0.0
144346,1,0.0832,25,1,0.3951,,2,0,1,0,3.0
144347,0,0.1489,75,1,0.4182,772.69,9,0,1,1,1.0
144348,0,0.202,33,0,0.5408,12014.78,3,0,2,3,0.0
144349,0,0.5171,52,1,0.1144,3423.89,7,0,1,0,0.0
144350,0,0.2782,41,2,0.1795,1208.33,12,0,0,0,2.0
144351,0,0.2859,76,0,0.3269,5233.9,10,0,3,1,2.0
144352,1,0.266,43,0,1.0585,,9,0,0,0,1.0
144353,0,0.1523,24,1,0.5767,4433.57,6,0,1,0,0.0
144354,0,0.3697,42,0,0.3663,,10,1,1,0,1.0
144355,0,0.3354,78,0,0.3836,3502.31,7,0,1,1,0.0
144356,0,0.2855,55,0,0.1206,4839.63,10,0,1,0,1.0
144357,0,0.1196,62,0,3.0,4355.62,2,0,1,0,0.0
144358,0,0.4292,43,1,0.296,917.69,9,0,1,1,1.0
144359,0,0.3683,43,1,0.2137,6036.48,12,0,2,0,1.0
144360,0,0.8105,47,0,3.0,1607.48,10,0,1,0,1.0
144361,0,0.3117,19,0,3.0,,10,0,1,1,
144362,0,0.2966,77,0,0.2619,1437.74,6,1,0,0,0.0
144363,0,0.39,60,1,0.1574,971.85,5,0,1,0,1.0
144364,0,0.1585,70,1,0.7743,,10,0,0,0,0.0
144365,0,0.4117,26,1,1.7601,2157.46,4,0,1,0,1.0
144366,0,0.1622,56,0,0.4903,,8,0,0,0,0.0
144367,0,0.0354,61,0,3.0,,9,0,1,0,0.0
144368,0,0.1354,28,0,0.0514,1402.11,17,0,3,0,2.0
144369,1,0.0211,32,0,0.8413,,6,0,0,0,1.0
144370,0,0.5455,29,0,1.0015,5041.13,7,0,0,0,2.0
144371,0,0.2244,52,0,0.11,2315.88,6,1,3,1,1.0
144372,0,0.3919,67,0,0.0499,4122.96,8,0,4,0,1.0
144373,0,0.5656,73,1,0.2807,2419.01,9,0,0,0,0.0
144374,0,0.4009,57,1,0.4753,,6,0,0,0,0.0
144375,0,0.4187,64,0,0.439,,11,0,0,0,0.0
144376,1,0.1702,33,2,0.5246,2105.34,7,1,1,0,0.0
144377,0,0.1734,66,1,0.1408,4297.93,7,0,2,1,0.0
144378,0,0.1079,49,1,2.5427,2121.33,9,0,1,0,0.0
144379,0,0.3005,35,1,0.4958,1301.18,12,0,0,0,3.0
144380,0,0.0389,70,1,0.1382,7031.5,9,0,2,0,2.0
144381,0,0.1329,62,0,0.0629,4268.23,6,0,1,0,2.0
144382,0,0.1593,38,0,1.2769,1472.18,14,0,2,0,1.0
144383,1,0.3655,33,2,0.1619,1229.34,11,1,2,0,1.0
144384,0,0.0792,24,0,0.925,3886.81,5,0,0,0,1.0
144385,0,0.1503,22,0,1.5907,3268.56,10,0,2,0,0.0
144386,0,0.4117,61,0,3.0,4862.52,11,0,0,0,0.0
144387,0,0.0933,58,0,0.376,,3,0,3,1,0.0
144388,0,0.1397,50,0,0.384,2583.44,13,0,3,0,1.0
144389,0,0.1674,48,0,1.4044,,4,0,2,0,2.0
144390,0,0.1937,38,0,0.3008,990.41,5,0,3,1,1.0
144391,1,0.3603,20,0,0.5688,,5,0,0,1,0.0
144392,1,0.4771,27,0,1.0496,5573.91,5,0,2,0,0.0
144393,0,0.2274,78,0,0.0822,7574.08,10,0,0,0,1.0
144394,0,0.2182,28,0,1.0721,,10,0,0,0,0.0
144395,0,0.3721,39,1,0.1266,4510.74,16,0,0,0,0.0
144396,0,0.0241,34,1,0.8994,1878.01,2,0,0,0,2.0
144397,0,0.0542,67,0,0.0348,3724.76,7,0,0,0,3.0
144398,0,0.1864,42,0,1.698,,5,0,1,0,0.0
144399,0,0.1047,58,0,0.4913,1376.03,3,0,0,0,1.0
144400,0,0.272,45,0,1.3354,1027.12,10,0,1,0,1.0
144401,0,0.1243,67,0,0.9143,2009.28,12,0,1,0,0.0
144402,0,0.1153,37,1,0.2722,4839.6,12,0,1,0,2.0
144403,1,0.4901,47,0,0.5488,5158.02,5,1,2,0,2.0
144404,0,0.1406,48,1,0.3721,1049.42,6,0,1,1,2.0
144405,0,0.138,30,0,0.0851,10114.05,7,0,1,0,1.0
144406,0,0.2968,27,1,1.2893,5612.21,4,0,0,0,0.0
144407,0,0.2509,68,1,0.6293,3105.17,8,0,1,0,0.0
144408,0,0.3399,73,0,3.0,1316.13,6,0,0,0,0.0
144409,0,0.3509,50,2,0.2748,4693.06,7,0,1,0,1.0
144410,0,0.3569,58,1,1.3003,1487.28,2,0,0,0,1.0
144411,0,0.3473,37,0,0.0502,,7,0,0,0,2.0
144412,0,0.3977,65,0,0.3892,2338.69,9,0,2,0,0.0
144413,0,0.1794,31,0,0.0711,2708.57,10,0,0,0,0.0
144414,0,0.2124,77,0,0.1901,4630.24,5,1,2,0,0.0
144415,0,0.174,25,0,1.6338,2489.38,3,0,1,0,1.0
144416,0,0.3918,25,0,0.0749,,7,1,1,0,0.0
144417,0,0.172,55,0,0.922,832.37,7,0,1,0,0.0
144418,0,0.1557,45,0,0.5511,7458.25,8,0,0,0,0.0
144419,0,0.2096,27,1,0.149,7543.86,6,0,5,0,0.0
144420,0,0.1263,74,0,0.3084,4145.47,7,0,1,0,0.0
144421,0,0.425,57,1,0.9821,4072.17,11,0,2,1,1.0
144422,0,0.2957,31,0,0.3768,,6,0,1,0,0.0
144423,0,0.1204,79,1,0.4054,3772.74,9,0,2,0,1.0
144424,0,0.0379,68,0,0.1712,,5,0,0,0,1.0
144425,0,0.3251,31,0,1.2062,2678.45,9,1,0,0,0.0
144426,0,0.5735,23,1,0.651,3357.95,9,0,2,0,0.0
144427,1,0.2135,51,0,0.8149,,7,0,1,1,0.0
144428,0,0.0671,34,1,0.0433,8328.83,13,0,2,0,1.0
144429,0,0.177,38,2,2.6264,3542.99,6,0,1,0,1.0
144430,0,0.0796,78,0,0.4824,4828.4,10,0,2,0,2.0
144431,1,0.322,56,0,3.0,2918.32,5,0,2,0,0.0
144432,0,0.167,45,0,1.2008,4541.61,8,1,0,0,0.0
144433,0,0.0665,55,0,0.1664,,8,0,1,0,
144434,1,0.4638,32,1,0.6856,6956.89,6,0,1,1,2.0
144435,0,0.0692,53,0,0.0737,946.17,8,0,0,0,0.0
144436,0,0.094,53,1,0.6354,1891.54,6,0,0,0,1.0
144437,1,0.2747,26,1,3.0,,7,0,2,0,2.0
144438,0,0.4533,61,1,1.7931,9503.46,10,0,0,0,0.0
144439,1,0.2234,52,0,0.0446,10056.45,9,2,2,0,0.0
144440,0,0.3659,76,1,0.177,6000.58,10,1,2,0,0.0
144441,0,0.798,62,0,0.6272,3922.62,9,0,1,0,0.0
144442,0,0.562,35,1,1.3691,16424.38,7,0,2,0,0.0
144443,0,0.6286,71,0,0.1606,,9,0,2,0,0.0
144444,0,0.3328,34,0,0.513,1937.42,10,0,1,0,2.0
144445,0,0.6366,35,1,0.2245,2023.75,7,0,1,0,0.0
144446,1,0.3676,21,1,0.1459,,6,1,0,0,1.0
144447,0,0.6076,74,0,0.1503,3183.82,7,0,1,0,1.0
144448,1,0.4891,65,0,1.7976,4573.43,10,0,0,0,1.0
144449,0,0.184,37,0,0.0988,1512.8,4,0,2,0,0.0
144450,0,0.1871,75,1,0.7811,1362.57,8,0,1,0,0.0
144451,0,0.1641,30,0,0.8633,2599.35,3,0,2,0,1.0
144452,1,0.319,28,0,1.2589,3542.8,11,0,1,0,1.0
144453,0,0.3458,68,0,3.0,2613.47,7,0,0,0,3.0
144454,0,0.0825,60,0,0.067,1876.44,10,1,2,0,0.0
144455,0,0.08,50,0,0.1575,2404.0,16,0,2,0,0.0
144456,0,0.2384,45,0,1.224,3325.22,5,0,1,0,2.0
144457,0,0.3625,25,1,1.2584,1508.53,4,0,0,0,1.0
144458,0,0.5031,60,1,0.1532,4762.49,12,0,0,0,0.0
144459,0,0.4634,37,0,0.4153,5834.76,17,0,3,0,0.0
144460,0,0.5273,76,0,0.1666,1870.85,12,0,0,0,1.0
144461,0,0.244,35,1,1.1448,675.73,12,0,1,0,1.0
144462,0,0.2247,24,0,1.5955,4274.97,7,0,0,0,0.0
144463,0,0.2647,78,1,0.2266,1731.62,8,0,1,0,3.0
144464,0,0.451,61,2,0.1545,7685.42,13,0,2,0,0.0
144465,0,0.2798,50,0,0.8889,5724.16,11,0,1,0,0.0
144466,0,0.5176,68,0,0.9312,824.02,5,0,1,1,0.0
144467,0,0.2085,75,1,0.2251,2779.35,12,0,0,0,1.0
144468,0,0.1684,28,0,0.112,3458.11,11,0,1,0,0.0
144469,0,0.2914,70,0,0.3744,1894.11,8,0,1,0,1.0
144470,0,0.2198,72,0,0.6028,,2,0,1,0,0.0
144471,0,0.3725,47,0,0.2785,745.39,12,0,1,0,0.0
144472,1,0.0622,52,0,0.5907,2035.87,7,0,1,0,1.0
144473,0,0.2074,62,0,0.0416,,5,0,4,0,1.0
144474,0,0.2656,37,0,0.1706,11990.42,6,0,2,0,1.0
144475,0,0.4174,54,0,0.1511,2935.29,1,0,0,0,
144476,0,0.1378,27,1,0.2227,1655.14,9,0,1,0,1.0
144477,1,0.311,47,0,1.9483,6137.29,11,1,0,2,1.0
144478,0,0.4917,35,0,0.4852,1117.34,6,0,2,0,1.0
144479,0,0.327,77,1,0.6937,,8,0,0,0,1.0
144480,1,0.8013,42,0,0.1713,4260.13,12,0,0,0,1.0
144481,0,0.4656,49,0,2.6642,4073.79,7,0,1,0,3.0
144482,0,0.4127,56,0,0.1,,10,0,2,0,0.0
144483,0,0.0396,51,1,0.1929,6860.7,14,0,0,0,2.0
144484,0,0.5734,61,0,0.1323,,10,0,1,0,0.0
144485,0,0.2063,71,0,0.2609,13196.37,7,0,3,1,0.0
144486,0,0.1022,56,1,0.3099,,9,0,2,1,1.0
144487,0,0.0981,48,0,0.4007,3217.16,10,0,2,0,0.0
144488,0,0.248,45,0,0.1559,,7,0,2,1,0.0
144489,0,0.1406,43,0,0.1379,2896.27,8,0,1,0,0.0
144490,0,0.2709,61,0,0.1219,,12,0,1,0,0.0
144491,0,0.2711,21,1,0.1147,,12,1,1,1,0.0
144492,0,0.0804,60,0,0.1462,3775.99,5,0,2,0,1.0
144493,0,0.4528,37,0,0.272,6740.58,13,0,4,0,0.0
144494,0,0.4178,25,0,1.9162,938.6,6,0,2,0,0.0
144495,0,0.189,19,0,0.4149,2544.94,7,0,0,0,1.0
144496,0,0.3191,67,1,0.3788,1509.24,12,0,0,1,1.0
144497,0,0.0632,67,0,0.5473,5456.59,5,0,3,0,0.0
144498,0,0.3811,44,0,2.3021,5844.08,10,0,1,0,
144499,0,0.6039,51,2,1.0748,4144.48,7,0,0,1,1.0
144500,0,0.2389,72,0,0.6462,750.18,9,1,0,0,0.0
144501,1,0.4758,53,1,0.543,,4,0,1,0,0.0
144502,0,0.2687,38,0,0.0762,,9,0,1,0,0.0
144503,0,0.1082,25,0,1.1831,1462.0,5,1,1,1,1.0
144504,0,0.3556,40,1,0.2273,1950.18,7,0,2,0,3.0
144505,0,0.2654,60,1,0.2925,4128.68,9,0,2,0,2.0
144506,0,0.3179,25,0,0.2486,3621.22,7,0,2,0,0.0
144507,1,0.247,22,1,0.5599,,9,0,1,0,1.0
144508,0,0.3192,57,0,0.7061,2002.68,8,0,0,0,0.0
144509,0,0.3049,18,1,0.8892,4722.27,7,0,0,0,2.0
144510,0,0.3029,79,0,0.5307,,5,0,0,0,0.0
144511,0,0.4305,38,1,0.1412,2586.76,3,0,1,0,1.0
144512,0,0.2676,61,1,0.7032,5333.54,12,0,0,0,0.0
144513,1,0.4992,60,0,0.6102,1337.24,7,0,2,0,0.0
144514,0,0.2105,27,0,0.4744,7124.12,12,1,0,0,0.0
144515,0,0.2736,19,0,0.1863,,6,2,0,0,1.0
144516,0,0.2593,38,0,0.2825,,13,0,0,0,1.0
144517,0,0.2543,78,0,0.3664,1243.36,13,0,3,0,3.0
144518,0,0.3275,30,0,0.6425,4833.02,11,0,2,0,2.0
144519,1,0.3878,61,1,0.5904,3920.21,12,0,2,0,0.0
144520,0,0.1528,67,0,1.9836,1873.5,6,1,3,0,1.0
144521,0,0.1856,71,1,0.2191,2198.53,12,0,0,0,
144522,0,0.3018,74,1,0.8759,1656.32,7,1,0,0,0.0
144523,0,0.1196,45,0,0.6811,1212.21,8,0,1,0,2.0
144524,0,0.0174,47,0,0.6235,,6,0,1,0,
144525,0,0.5599,35,0,1.115,1036.74,5,2,0,0,1.0
144526,0,0.7967,59,0,0.1111,,8,0,1,0,1.0
144527,0,0.351,19,0,0.1381,3163.75,7,0,0,0,1.0
144528,0,0.4827,75,0,1.1336,3394.28,6,0,3,1,1.0
144529,0,0.2304,36,0,0.2292,,9,0,1,1,0.0
144530,0,0.078,75,0,0.2591,897.25,5,1,1,0,2.0
144531,0,0.2291,38,0,0.31,5240.72,9,0,0,1,0.0
144532,0,0.1992,43,0,0.2624,7224.84,10,0,1,0,0.0
144533,0,0.2442,63,0,0.0793,3822.66,8,0,2,0,1.0
144534,0,0.5239,42,1,0.046,5657.92,7,0,0,0,0.0
144535,1,0.0245,36,0,1.1847,1347.04,9,1,3,0,1.0
144536,0,0.4858,42,0,0.2376,3723.89,11,0,2,0,2.0
144537,0,0.245,58,0,0.6482,7097.68,10,0,3,0,0.0
144538,0,0.6108,74,0,0.5835,9868.59,7,0,0,0,1.0
144539,0,0.3345,37,0,0.1044,4249.34,10,0,1,1,0.0
144540,1,0.4508,75,0,0.6813,2869.36,7,0,2,0,0.0
144541,0,0.1302,23,0,0.2478,2817.23,10,0,0,0,1.0
144542,0,0.1354,35,0,0.211,2560.71,8,0,1,0,0.0
144543,0,0.2491,66,1,0.1577,2922.09,7,0,1,0,0.0
144544,0,0.31,35,1,0.524,3548.38,7,1,1,0,0.0
144545,1,0.4384,37,1,0.1753,3077.18,3,1,2,0,2.0
144546,0,0.4533,56,0,0.1832,2363.76,11,0,0,0,0.0
144547,0,0.202,51,0,0.4854,,7,0,0,0,1.0
144548,0,0.3462,27,0,1.3305,1832.1,9,0,1,0,0.0
144549,0,0.4247,50,0,0.0484,4838.68,8,0,1,0,0.0
144550,0,0.3095,68,1,0.5597,1876.23,11,0,2,0,0.0
144551,1,0.2555,72,0,1.1043,1251.32,8,0,4,0,1.0
144552,0,0.4098,36,0,0.6806,1412.51,9,0,2,0,1.0
144553,0,0.2667,19,0,3.0,4572.2,3,0,1,1,0.0
144554,0,0.0422,64,0,1.696,1270.34,8,0,2,1,0.0
144555,0,0.1977,66,0,0.3117,3262.74,11,0,1,0,0.0
144556,0,0.1794,20,1,2.6612,6680.89,7,0,1,0,0.0
144557,0,0.327,47,0,1.3136,3001.2,6,0,1,0,2.0
144558,0,0.3209,56,1,0.248,7397.93,9,0,1,0,0.0
144559,0,0.0705,36,1,0.319,2769.24,8,0,0,0,1.0
144560,0,0.0835,38,1,0.4053,749.06,3,0,1,0,1.0
144561,0,0.3632,76,0,0.3825,,4,0,2,0,1.0
144562,0,0.0596,71,2,0.3967,4545.4,8,0,0,0,0.0
144563,0,0.178,61,0,0.1112,6936.0,9,0,0,0,1.0
144564,0,0.3676,31,0,0.2684,3215.46,3,0,0,0,1.0
144565,0,0.3418,48,0,0.1577,3875.57,9,0,2,0,1.0
144566,0,0.2874,38,0,0.6125,8484.71,9,0,1,0,0.0
144567,0,0.3507,34,0,0.1856,4391.69,9,0,0,1,5.0
144568,1,0.1294,79,2,0.0448,824.84,8,1,1,0,5.0
144569,1,0.235,70,0,0.5597,1181.67,10,0,1,0,0.0
144570,0,0.081,68,0,0.052,,9,0,0,0,1.0
144571,0,0.4215,41,0,0.2933,3372.31,9,0,1,0,0.0
144572,0,0.6676,54,0,1.4216,12996.77,3,0,2,0,0.0
144573,0,0.1608,57,0,0.9578,7660.29,4,0,0,0,1.0
144574,1,0.1825,58,2,2.0458,1887.37,10,0,0,0,0.0
144575,0,0.2404,51,0,2.1454,3358.04,7,1,1,1,0.0
144576,0,0.2203,64,0,0.5562,2607.96,6,0,0,0,0.0
144577,0,0.2995,37,0,1.2331,15347.24,8,1,3,0,1.0
144578,0,0.114,33,0,0.5785,1061.52,14,0,0,0,0.0
144579,0,0.32,75,0,0.541,3425.73,12,0,1,0,3.0
144580,1,0.1625,66,0,0.5699,1776.42,9,0,3,0,1.0
144581,0,0.332,59,1,0.051,1748.16,8,0,1,1,0.0
144582,0,0.29,29,0,3.0,7126.18,8,0,1,0,0.0
144583,0,0.4978,58,0,0.4664,1177.3,9,0,1,1,0.0
144584,0,0.6218,75,0,0.1607,1991.72,5,0,1,0,0.0
144585,0,0.0315,77,0,0.1925,3925.54,12,0,0,0,1.0
144586,0,0.4398,41,3,2.4858,6879.22,4,1,0,0,0.0
144587,0,0.2436,30,1,0.5674,7290.49,10,1,0,0,1.0
144588,0,0.2406,51,0,0.086,8745.3,7,0,0,0,3.0
144589,1,0.2772,78,0,0.5042,4862.28,9,0,0,0,0.0
144590,0,0.2079,44,1,0.3918,,11,0,1,0,1.0
144591,0,0.3603,55,4,1.0936,,7,0,0,0,2.0
144592,0,0.0871,38,1,1.7497,2876.54,8,0,0,0,3.0
144593,0,0.2384,70,0,0.2877,14319.89,11,0,1,0,0.0
144594,0,0.2471,20,1,0.0879,5469.26,5,0,1,0,1.0
144595,0,0.2883,66,0,0.5304,4066.66,10,0,0,0,0.0
144596,1,0.3041,31,2,0.1543,3054.66,8,0,1,0,0.0
144597,0,0.3993,60,0,0.2996,1459.26,9,0,0,0,1.0
144598,0,0.2786,55,0,0.0829,2466.97,7,0,1,0,3.0
144599,0,0.2251,71,0,0.2338,,7,0,0,0,1.0
144600,0,0.1145,54,1,0.1516,2983.77,8,0,0,0,0.0
144601,0,0.5006,58,0,0.0918,2544.02,7,0,3,0,0.0
144602,0,0.2939,59,0,0.3685,,2,0,3,0,
144603,0,0.4172,61,3,0.1213,5409.15,11,0,2,1,
144604,1,0.095,74,0,0.5185,,10,0,0,0,0.0
144605,0,0.3417,47,0,0.217,2658.58,8,0,0,0,1.0
144606,0,0.2117,62,1,0.623,,9,0,2,0,2.0
144607,0,0.1706,27,0,0.0172,3651.6,5,0,0,0,1.0
144608,0,0.4053,18,0,0.7985,,7,0,0,0,1.0
144609,0,0.2197,56,0,0.2432,,12,0,3,0,1.0
144610,0,0.0991,45,0,0.0604,,5,0,1,0,3.0
144611,0,0.4222,71,0,0.1949,1372.01,3,0,0,0,1.0
144612,0,0.0582,62,1,0.1839,1727.87,8,0,1,0,1.0
144613,0,0.2996,36,0,1.1169,9397.11,8,0,0,0,1.0
144614,0,0.148,47,0,0.1459,849.0,11,0,1,0,1.0
144615,0,0.7119,37,0,0.1304,3532.81,9,0,0,0,0.0
144616,0,0.0167,69,0,0.0917,1936.85,8,0,2,0,1.0
144617,0,0.3523,37,0,0.1922,,12,0,0,0,0.0
144618,0,0.3863,40,0,0.6864,,10,0,1,1,1.0
144619,0,0.172,48,2,0.2994,2940.75,10,0,1,0,0.0
144620,0,0.1214,49,0,1.0517,4507.42,6,0,0,0,2.0
144621,0,0.1823,64,0,0.0456,1908.69,4,0,1,0,0.0
144622,0,0.3178,69,0,0.3718,2082.75,9,0,1,0,0.0
144623,0,0.3333,43,0,0.049,11800.33,13,0,1,0,0.0
144624,0,0.1323,31,0,0.214,3639.55,8,0,1,0,2.0
144625,0,0.0961,23,0,3.0,6531.26,7,0,0,0,1.0
144626,0,0.5027,50,0,0.2642,,9,0,1,0,0.0
144627,0,0.4093,25,1,0.1625,,11,0,1,0,1.0
144628,0,0.1727,77,0,0.3138,3149.55,9,0,0,0,0.0
144629,0,0.0556,21,0,1.1544,5252.84,3,0,1,1,1.0
144630,1,0.2598,30,0,0.6687,932.58,5,1,1,0,0.0
144631,0,0.3067,52,1,1.0189,1106.35,8,0,2,1,0.0
144632,0,0.1152,46,0,0.1122,2918.58,5,0,1,0,0.0
144633,0,0.137,42,0,0.9442,5513.78,12,0,0,0,1.0
144634,0,0.3909,51,1,2.6761,,5,0,0,0,1.0
144635,0,0.1669,73,0,0.3136,,9,0,0,0,3.0
144636,0,0.0395,28,0,2.123,,4,0,0,1,0.0
144637,0,0.3701,55,0,2.6907,4732.7,9,0,3,0,0.0
144638,0,0.2821,46,0,0.1602,2170.25,8,0,1,0,0.0
144639,1,0.1111,62,0,1.7921,8335.36,8,0,1,0,0.0
144640,0,0.407,39,1,1.5225,755.28,8,0,0,0,1.0
144641,0,0.3395,75,0,1.7401,,13,0,2,0,1.0
144642,0,0.2214,71,0,1.4548,3474.68,8,0,1,0,0.0
144643,0,0.5326,51,0,3.0,1605.13,9,0,0,0,0.0
144644,0,0.0251,63,0,1.2164,2080.96,7,0,2,0,0.0
144645,0,0.1281,28,0,0.4024,5257.27,7,0,0,0,2.0
144646,0,0.148,45,0,0.331,,10,0,2,0,0.0
144647,0,0.392,72,1,1.3843,2356.56,4,0,0,0,3.0
144648,1,0.3962,25,1,2.2221,,8,0,4,0,0.0
144649,0,0.4613,41,0,1.3794,4218.2,10,0,0,0,1.0
144650,0,0.634,27,0,0.0191,3145.88,7,0,1,1,0.0
144651,0,0.0705,32,2,0.3492,2713.86,12,0,2,0,1.0
144652,0,0.168,62,0,1.322,,5,0,1,0,0.0
144653,0,0.3319,56,1,0.4299,,9,0,0,0,0.0
144654,0,0.2141,56,0,0.1858,,9,0,1,0,0.0
144655,0,0.2314,38,1,0.4669,4133.98,9,0,2,0,1.0
144656,0,0.6207,53,1,2.013,1805.56,11,0,2,0,0.0
144657,0,0.5133,53,1,0.4116,7662.73,8,0,1,3,1.0
144658,0,0.451,67,0,0.3823,5851.05,8,0,0,0,0.0
144659,0,0.0428,65,0,0.286,1634.95,8,0,1,0,1.0
144660,0,0.2636,37,0,0.4048,2549.28,10,0,0,0,1.0
144661,0,0.2824,72,1,0.3778,1053.8,5,0,0,0,0.0
144662,1,0.1402,30,0,3.0,2129.29,9,0,0,1,1.0
144663,0,0.572,19,0,0.4616,7335.95,9,0,0,0,2.0
144664,0,0.3097,64,1,0.5327,4554.67,8,0,0,0,1.0
144665,0,0.1192,44,0,0.8467,1830.95,3,0,3,0,0.0
144666,0,0.387,24,1,0.1149,6262.9,11,0,2,0,3.0
144667,0,0.0433,58,0,0.161,3004.99,9,0,1,0,
144668,0,0.3358,43,0,0.7741,4462.64,14,0,0,0,1.0
144669,0,0.3672,47,0,0.817,1937.2,5,0,2,0,1.0
144670,0,0.3634,36,0,0.3174,918.77,10,0,1,0,1.0
144671,0,0.336,57,0,0.1098,1479.73,8,0,3,0,0.0
144672,1,0.2964,38,1,0.8758,,7,1,1,0,2.0
144673,0,0.3247,75,0,0.0804,5959.19,6,0,2,0,4.0
144674,0,0.356,43,1,0.1064,8827.07,12,0,1,0,1.0
144675,0,0.0814,27,0,0.6931,3941.08,9,0,0,0,1.0
144676,0,0.328,53,1,0.299,,11,0,0,0,0.0
144677,0,0.0755,61,0,0.2305,6532.07,8,0,1,0,0.0
144678,0,0.3544,78,2,0.1131,3389.71,9,0,3,0,0.0
144679,1,0.3093,44,2,3.0,1945.04,8,0,1,0,0.0
